"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene","subtype"
21.5348066815286,0.0774899001188689,0.213503619623026,0.36294419858403,0.716646569002112,0.893036740539565,"ENSG00000049245","VAMP3","EN-L2-3"
169.027901150563,0.0900411399416172,0.206775166185541,0.435454322695707,0.663232687252291,0.866863460469728,"ENSG00000049246","PER3","EN-L2-3"
3.44685924470779,-0.308343611813355,0.487434804555291,-0.632584314726297,0.527005132659437,NA,"ENSG00000049247","UTS2","EN-L2-3"
80.7795498748379,0.741743365656818,0.205039947156799,3.61755538831459,0.000297398701015359,0.0238163877389594,"ENSG00000116288","PARK7","EN-L2-3"
48.2425334924779,-0.0432731102916655,0.218754799098924,-0.197815592937446,0.843189345844564,0.946502288450519,"ENSG00000116285","ERRFI1","EN-L2-3"
18.6797980820073,-0.300650463875663,0.270324040431197,-1.11218544749513,0.266058423575313,0.610051804414662,"ENSG00000238290","RP11-431K24.1","EN-L2-3"
42.3548331738026,-0.335240174989199,0.224641242642575,-1.49233582865546,0.1356111285835,0.466970850356331,"ENSG00000162426","SLC45A1","EN-L2-3"
1172.3995044772,-0.0541010534003643,0.141316037371827,-0.382837322688402,0.701840386337896,0.884989583131976,"ENSG00000142599","RERE","EN-L2-3"
5.97233079980567,0.439337791164944,0.52639845044798,0.834610722715949,0.403936922849274,NA,"ENSG00000232912","RP5-1115A15.1","EN-L2-3"
147.955964007937,0.886508068108818,0.305140358774097,2.90524685646425,0.00366963554027833,0.0916668224685306,"ENSG00000074800","ENO1","EN-L2-3"
5.0009271186308,0.218264016713038,0.395181694043966,0.552313075232567,0.580733873859926,NA,"ENSG00000131686","CA6","EN-L2-3"
4.94710396720966,-0.222728744373042,0.540986942194604,-0.411708170754557,0.680553335420397,NA,"ENSG00000197241","SLC2A7","EN-L2-3"
21.4835601998595,-0.262568906206374,0.249424304896775,-1.05269976121629,0.292478618141358,0.635360444770455,"ENSG00000142583","SLC2A5","EN-L2-3"
5.52589178321245,-0.403432644071951,0.334326127626348,-1.20670390596226,0.227546194312278,NA,"ENSG00000180758","GPR157","EN-L2-3"
