"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","glial cell activation","GO:0061900","false","1.2090841618868968e-9","8.91754346773235","40","203","10","24936","ENSMUSG00000001751,ENSMUSG00000005800,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000034708,ENSMUSG00000036887"
"GO:BP","immune response-activating cell surface receptor signaling pathway","GO:0002429","false","1.4037478619001648e-9","8.85271089221983","233","203","18","24936","ENSMUSG00000001751,ENSMUSG00000002699,ENSMUSG00000004266,ENSMUSG00000020437,ENSMUSG00000021025,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000026946,ENSMUSG00000027995,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000030579,ENSMUSG00000032496,ENSMUSG00000035356,ENSMUSG00000037731,ENSMUSG00000043008,ENSMUSG00000051439,ENSMUSG00000058715"
"GO:BP","negative regulation of immune system process","GO:0002683","false","1.4888365539802756e-9","8.82715297692925","468","203","24","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000018774,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026946,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000032496,ENSMUSG00000034708,ENSMUSG00000034957,ENSMUSG00000036896,ENSMUSG00000038147,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000044456,ENSMUSG00000058715,ENSMUSG00000061353"
"GO:BP","intracellular signaling cassette","GO:0141124","false","1.5531041554209369e-9","8.808799418316658","1545","203","43","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000018008,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000026249,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029204,ENSMUSG00000029616,ENSMUSG00000030047,ENSMUSG00000030685,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033220,ENSMUSG00000033777,ENSMUSG00000034792,ENSMUSG00000039942,ENSMUSG00000042190,ENSMUSG00000044583,ENSMUSG00000048779,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000058755,ENSMUSG00000061353,ENSMUSG00000078853,ENSMUSG00000079110,ENSMUSG00000079227"
"GO:BP","adaptive immune response","GO:0002250","false","1.983486405657348e-9","8.702570771730405","665","203","28","24936","ENSMUSG00000004266,ENSMUSG00000004730,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000020437,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000030560,ENSMUSG00000032359,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000043008,ENSMUSG00000046805,ENSMUSG00000058715,ENSMUSG00000058818,ENSMUSG00000060586,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411,ENSMUSG00000073421"
"GO:BP","multicellular organismal process","GO:0032501","false","2.0971590896012478e-9","8.67836862288933","8009","203","114","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002102,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000002699,ENSMUSG00000003644,ENSMUSG00000003814,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000015133,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000016256,ENSMUSG00000020077,ENSMUSG00000020573,ENSMUSG00000020914,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021281,ENSMUSG00000021624,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024066,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000025355,ENSMUSG00000025491,ENSMUSG00000026068,ENSMUSG00000026223,ENSMUSG00000026249,ENSMUSG00000026822,ENSMUSG00000026946,ENSMUSG00000027315,ENSMUSG00000027322,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030403,ENSMUSG00000030413,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000031897,ENSMUSG00000032076,ENSMUSG00000032089,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033220,ENSMUSG00000033295,ENSMUSG00000033685,ENSMUSG00000034041,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035352,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000035493,ENSMUSG00000036594,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000037095,ENSMUSG00000037731,ENSMUSG00000038147,ENSMUSG00000038357,ENSMUSG00000039621,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000040061,ENSMUSG00000040723,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000044583,ENSMUSG00000045502,ENSMUSG00000046179,ENSMUSG00000046223,ENSMUSG00000046410,ENSMUSG00000051439,ENSMUSG00000051506,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000052160,ENSMUSG00000052837,ENSMUSG00000053113,ENSMUSG00000054675,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000058818,ENSMUSG00000059089,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000061353,ENSMUSG00000073411,ENSMUSG00000073421,ENSMUSG00000073489,ENSMUSG00000078853,ENSMUSG00000079110"
"GO:BP","positive regulation of adaptive immune response","GO:0002821","false","2.7324263086344925e-9","8.563451541797274","123","203","14","24936","ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000035356,ENSMUSG00000058715,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411,ENSMUSG00000073421"
"GO:BP","antigen processing and presentation of peptide antigen via MHC class I","GO:0002474","false","2.796248701667443e-9","8.55342420454352","30","203","9","24936","ENSMUSG00000003814,ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000031838,ENSMUSG00000058715,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411"
"GO:BP","positive regulation of cytokine production","GO:0001819","false","2.9612690463293854e-9","8.528522132959207","439","203","23","24936","ENSMUSG00000001123,ENSMUSG00000005800,ENSMUSG00000015340,ENSMUSG00000016206,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000030579,ENSMUSG00000032076,ENSMUSG00000035385,ENSMUSG00000039942,ENSMUSG00000044583,ENSMUSG00000051439,ENSMUSG00000058715,ENSMUSG00000060802"
"GO:BP","regulation of cell killing","GO:0031341","false","4.5571479270278576e-9","8.341306873798676","81","203","12","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000016206,ENSMUSG00000026068,ENSMUSG00000030579,ENSMUSG00000032076,ENSMUSG00000034116,ENSMUSG00000035385,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411"
"GO:BP","mononuclear cell migration","GO:0071674","false","4.890205568530836e-9","8.310672884147934","185","203","16","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000020437,ENSMUSG00000021190,ENSMUSG00000022651,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024621,ENSMUSG00000032076,ENSMUSG00000034855,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000042190,ENSMUSG00000052085,ENSMUSG00000061353"
"GO:BP","cell-cell adhesion","GO:0098609","false","5.0686191882014555e-9","8.29511033664706","798","203","30","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000021948,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024913,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000029204,ENSMUSG00000029309,ENSMUSG00000032076,ENSMUSG00000033220,ENSMUSG00000033295,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000037095,ENSMUSG00000039899,ENSMUSG00000046223,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000061353,ENSMUSG00000073421"
"GO:BP","activation of innate immune response","GO:0002218","false","5.2478913274111775e-9","8.280015166847777","288","203","19","24936","ENSMUSG00000001751,ENSMUSG00000021025,ENSMUSG00000023992,ENSMUSG00000024737,ENSMUSG00000026946,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000032496,ENSMUSG00000033777,ENSMUSG00000035356,ENSMUSG00000044583,ENSMUSG00000046410,ENSMUSG00000051439,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000073489,ENSMUSG00000073490"
"GO:BP","B cell mediated immunity","GO:0019724","false","5.2932370296816906e-9","8.276278657987206","129","203","14","24936","ENSMUSG00000004266,ENSMUSG00000015947,ENSMUSG00000021948,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000035356,ENSMUSG00000036887,ENSMUSG00000036896,ENSMUSG00000036905,ENSMUSG00000058715,ENSMUSG00000058818,ENSMUSG00000073421"
"GO:BP","positive regulation of cell activation","GO:0050867","false","5.8308761054311244e-9","8.234266186378516","328","203","20","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003644,ENSMUSG00000005800,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000034116,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000073421,ENSMUSG00000079110"
"GO:BP","positive regulation of leukocyte migration","GO:0002687","false","6.548162310068292e-9","8.183880564218345","131","203","14","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000021190,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000033220,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000042190,ENSMUSG00000052085,ENSMUSG00000061353"
"GO:BP","regulation of multicellular organismal development","GO:2000026","false","7.892260884768949e-9","8.102798567243601","1355","203","39","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000020077,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024066,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036896,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000039899,ENSMUSG00000041736,ENSMUSG00000054675,ENSMUSG00000060802,ENSMUSG00000061353,ENSMUSG00000079110"
"GO:BP","negative regulation of cytokine production","GO:0001818","false","8.401167837069868e-9","8.07566033894503","259","203","18","24936","ENSMUSG00000001123,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000020077,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000026946,ENSMUSG00000027322,ENSMUSG00000028581,ENSMUSG00000030413,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000032496,ENSMUSG00000038147,ENSMUSG00000039942,ENSMUSG00000041736,ENSMUSG00000042190"
"GO:BP","mononuclear cell differentiation","GO:1903131","false","9.175658554647281e-9","8.0373627558077","510","203","24","24936","ENSMUSG00000001123,ENSMUSG00000001751,ENSMUSG00000002111,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000023992,ENSMUSG00000024610,ENSMUSG00000028581,ENSMUSG00000029204,ENSMUSG00000033685,ENSMUSG00000034041,ENSMUSG00000034116,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000036594,ENSMUSG00000036896,ENSMUSG00000039621,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000058715,ENSMUSG00000058818,ENSMUSG00000060802,ENSMUSG00000073421,ENSMUSG00000078853"
"GO:BP","phagocytosis","GO:0006909","false","9.357945559830886e-9","8.028819485659527","193","203","16","24936","ENSMUSG00000000290,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000015947,ENSMUSG00000020437,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000026480,ENSMUSG00000028874,ENSMUSG00000030047,ENSMUSG00000030579,ENSMUSG00000034116,ENSMUSG00000035385,ENSMUSG00000052160,ENSMUSG00000058715"
"GO:BP","regulation of developmental process","GO:0050793","false","9.876401661048435e-9","8.00540125616115","2444","203","54","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000015340,ENSMUSG00000020077,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000022952,ENSMUSG00000023992,ENSMUSG00000024066,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000025491,ENSMUSG00000026249,ENSMUSG00000027315,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033295,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000036594,ENSMUSG00000036896,ENSMUSG00000037095,ENSMUSG00000038357,ENSMUSG00000039621,ENSMUSG00000039899,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000052837,ENSMUSG00000053113,ENSMUSG00000054675,ENSMUSG00000060802,ENSMUSG00000061353,ENSMUSG00000073489,ENSMUSG00000079110"
"GO:BP","regulation of leukocyte migration","GO:0002685","false","1.095406109190942e-8","7.960424841296118","195","203","16","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000021190,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000033220,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000039942,ENSMUSG00000042190,ENSMUSG00000044456,ENSMUSG00000052085,ENSMUSG00000061353"
"GO:BP","cell adhesion","GO:0007155","false","1.1031449598916698e-8","7.9573674148993225","1305","203","38","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000004609,ENSMUSG00000006445,ENSMUSG00000020437,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024913,ENSMUSG00000026249,ENSMUSG00000027398,ENSMUSG00000028581,ENSMUSG00000029204,ENSMUSG00000029309,ENSMUSG00000032076,ENSMUSG00000033220,ENSMUSG00000033295,ENSMUSG00000034116,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000035493,ENSMUSG00000036594,ENSMUSG00000037095,ENSMUSG00000039621,ENSMUSG00000039899,ENSMUSG00000046223,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000052212,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000061353,ENSMUSG00000073421"
"GO:BP","cellular response to oxygen-containing compound","GO:1901701","false","1.245539696275944e-8","7.90464242661895","1183","203","36","24936","ENSMUSG00000002111,ENSMUSG00000004207,ENSMUSG00000004266,ENSMUSG00000005320,ENSMUSG00000005800,ENSMUSG00000006445,ENSMUSG00000007891,ENSMUSG00000015340,ENSMUSG00000018774,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021624,ENSMUSG00000021948,ENSMUSG00000022577,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026068,ENSMUSG00000026712,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028270,ENSMUSG00000032496,ENSMUSG00000033685,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000035385,ENSMUSG00000038357,ENSMUSG00000041736,ENSMUSG00000048779,ENSMUSG00000051439,ENSMUSG00000053113,ENSMUSG00000056529,ENSMUSG00000079227"
"GO:BP","positive regulation of mononuclear cell migration","GO:0071677","false","1.2591997061713456e-8","7.899905386325686","88","203","12","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000021190,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024621,ENSMUSG00000034855,ENSMUSG00000035385,ENSMUSG00000042190,ENSMUSG00000052085,ENSMUSG00000061353"
"GO:BP","antigen processing and presentation of peptide antigen via MHC class II","GO:0002495","false","1.2787775497308461e-8","7.893204996824494","23","203","8","24936","ENSMUSG00000021190,ENSMUSG00000023992,ENSMUSG00000024610,ENSMUSG00000031838,ENSMUSG00000036594,ENSMUSG00000058715,ENSMUSG00000060586,ENSMUSG00000073421"
"GO:BP","neutrophil activation","GO:0042119","false","1.3323623729738461e-8","7.875377640646556","35","203","9","24936","ENSMUSG00000002111,ENSMUSG00000004266,ENSMUSG00000021948,ENSMUSG00000026068,ENSMUSG00000030579,ENSMUSG00000034708,ENSMUSG00000038357,ENSMUSG00000058715,ENSMUSG00000059089"
"GO:BP","microglial cell activation","GO:0001774","false","1.3323623729738461e-8","7.875377640646556","35","203","9","24936","ENSMUSG00000001751,ENSMUSG00000005800,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000034708,ENSMUSG00000036887"
"GO:BP","apoptotic process","GO:0006915","false","1.3614482537305747e-8","7.865998860784793","1791","203","45","24936","ENSMUSG00000002111,ENSMUSG00000003644,ENSMUSG00000006445,ENSMUSG00000007891,ENSMUSG00000018819,ENSMUSG00000020077,ENSMUSG00000020573,ENSMUSG00000020914,ENSMUSG00000021190,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000026223,ENSMUSG00000026628,ENSMUSG00000026822,ENSMUSG00000027398,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030413,ENSMUSG00000030560,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033685,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035356,ENSMUSG00000041736,ENSMUSG00000045502,ENSMUSG00000046223,ENSMUSG00000052085,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000061353,ENSMUSG00000073489,ENSMUSG00000078942,ENSMUSG00000079110,ENSMUSG00000079227,ENSMUSG00000089929"
"GO:BP","cell motility","GO:0048870","false","1.560881688416596e-8","7.806630014307919","1588","203","42","24936","ENSMUSG00000000290,ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000003814,ENSMUSG00000005320,ENSMUSG00000006445,ENSMUSG00000020437,ENSMUSG00000020573,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000022651,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000025491,ENSMUSG00000027398,ENSMUSG00000028874,ENSMUSG00000030685,ENSMUSG00000032076,ENSMUSG00000032359,ENSMUSG00000033220,ENSMUSG00000033295,ENSMUSG00000034116,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000035352,ENSMUSG00000035385,ENSMUSG00000037095,ENSMUSG00000039621,ENSMUSG00000039942,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000044456,ENSMUSG00000052085,ENSMUSG00000056054,ENSMUSG00000056071,ENSMUSG00000058715,ENSMUSG00000061353"
"GO:BP","regulation of interleukin-6 production","GO:0032675","false","1.6335209688365016e-8","7.786875286293205","140","203","14","24936","ENSMUSG00000001123,ENSMUSG00000004266,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000044583,ENSMUSG00000058715"
"GO:BP","interleukin-6 production","GO:0032635","false","1.6335209688365016e-8","7.786875286293205","140","203","14","24936","ENSMUSG00000001123,ENSMUSG00000004266,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000027398,ENSMUSG00000027995,ENSMUSG00000028581,ENSMUSG00000030579,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000044583,ENSMUSG00000058715"
"GO:BP","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002824","false","2.1330524119349246e-8","7.670998473226393","116","203","13","24936","ENSMUSG00000015947,ENSMUSG00000016206,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024401,ENSMUSG00000027398,ENSMUSG00000035356,ENSMUSG00000058715,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000067212,ENSMUSG00000073411,ENSMUSG00000073421"
"GO:BP","endocytosis","GO:0006897","false","2.1475838421350843e-8","7.668049872215771","580","203","25","24936","ENSMUSG00000000290,ENSMUSG00000003283,ENSMUSG00000003814,ENSMUSG00000015947,ENSMUSG00000020437,ENSMUSG00000020573,ENSMUSG00000023992,ENSMUSG00000024164,ENSMUSG00000024397,ENSMUSG00000024913,ENSMUSG00000025492,ENSMUSG00000026480,ENSMUSG00000026712,ENSMUSG00000028874,ENSMUSG00000030047,ENSMUSG00000030579,ENSMUSG00000032089,ENSMUSG00000034116,ENSMUSG00000035385,ENSMUSG00000044456,ENSMUSG00000051439,ENSMUSG00000052160,ENSMUSG00000058715,ENSMUSG00000059089,ENSMUSG00000060802"
"GO:BP","negative regulation of biological process","GO:0048519","false","2.351669935946545e-8","7.628623632874842","5147","203","84","24936","ENSMUSG00000001123,ENSMUSG00000002111,ENSMUSG00000002227,ENSMUSG00000003644,ENSMUSG00000003814,ENSMUSG00000004266,ENSMUSG00000006445,ENSMUSG00000016256,ENSMUSG00000018554,ENSMUSG00000018774,ENSMUSG00000020077,ENSMUSG00000020573,ENSMUSG00000021025,ENSMUSG00000021190,ENSMUSG00000021822,ENSMUSG00000021948,ENSMUSG00000023010,ENSMUSG00000023992,ENSMUSG00000024397,ENSMUSG00000024401,ENSMUSG00000024610,ENSMUSG00000024621,ENSMUSG00000024913,ENSMUSG00000025491,ENSMUSG00000025492,ENSMUSG00000026223,ENSMUSG00000026249,ENSMUSG00000026358,ENSMUSG00000026628,ENSMUSG00000026946,ENSMUSG00000027315,ENSMUSG00000027322,ENSMUSG00000027398,ENSMUSG00000028459,ENSMUSG00000028581,ENSMUSG00000028874,ENSMUSG00000029204,ENSMUSG00000029249,ENSMUSG00000029616,ENSMUSG00000030047,ENSMUSG00000030413,ENSMUSG00000030560,ENSMUSG00000030579,ENSMUSG00000030685,ENSMUSG00000030921,ENSMUSG00000031103,ENSMUSG00000031838,ENSMUSG00000032089,ENSMUSG00000032359,ENSMUSG00000032496,ENSMUSG00000033685,ENSMUSG00000034708,ENSMUSG00000034855,ENSMUSG00000034957,ENSMUSG00000035385,ENSMUSG00000036896,ENSMUSG00000038147,ENSMUSG00000039899,ENSMUSG00000039942,ENSMUSG00000040462,ENSMUSG00000041736,ENSMUSG00000042190,ENSMUSG00000042751,ENSMUSG00000044456,ENSMUSG00000045502,ENSMUSG00000046179,ENSMUSG00000046223,ENSMUSG00000052085,ENSMUSG00000052142,ENSMUSG00000052776,ENSMUSG00000053113,ENSMUSG00000054675,ENSMUSG00000058715,ENSMUSG00000058755,ENSMUSG00000058818,ENSMUSG00000060802,ENSMUSG00000061232,ENSMUSG00000061353,ENSMUSG00000073411,ENSMUSG00000078853,ENSMUSG00000078942,ENSMUSG00000079110,ENSMUSG00000079227,ENSMUSG00000089929"
