"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","subtype"
3.58994242026038,-1.451805665389,1.19520326813298,-1.21469352042256,0.224483004776684,NA,"TNFRSF4","NEU_EXC_LOWER"
152.115859254236,-0.369885179311439,0.26563314594799,-1.39246620745086,0.163781267756816,0.38300430921452,"SDF4","NEU_EXC_LOWER"
27.9464971480392,-0.635851005018625,0.465926485538631,-1.36470242571326,0.172346596939555,0.391339506081187,"B3GALT6","NEU_EXC_LOWER"
1.98077157730218,-0.18185324489245,0.965791078757082,-0.188294600035532,0.850645718194118,NA,"C1QTNF12","NEU_EXC_LOWER"
95.5272929894869,0.121059899135257,0.20461403957043,0.591650012821271,0.554084976132752,0.729870747781547,"UBE2J2","NEU_EXC_LOWER"
10.9615315558907,-0.637652759155229,0.410740218480199,-1.55244782581711,0.120555107488445,0.3354527602947,"LINC01786","NEU_EXC_LOWER"
21.8362860561196,0.500717598532389,0.313045394589823,1.59950475932882,0.109708491951051,0.322308416489407,"SCNN1D","NEU_EXC_LOWER"
243.238734101643,0.430489360502139,0.272931825067842,1.5772779901909,0.114731574485417,0.327925046256747,"ACAP3","NEU_EXC_LOWER"
9.3300267040466,-1.6450795726649,0.589981171073006,-2.78835944827354,0.00529757291548121,0.113429066355587,"PUSL1","NEU_EXC_LOWER"
98.5711304921684,0.204223369515762,0.222068676966702,0.919640591844405,0.357760607134689,0.574371452301079,"INTS11","NEU_EXC_LOWER"
24.9598640834837,-0.425176822338949,0.494138504755206,-0.860440581430867,0.389546223952949,0.601308415963548,"CPTP","NEU_EXC_LOWER"
63.1297239434163,0.0211579003917795,0.309313541680908,0.0684027614077314,0.945465023695547,0.971777418993843,"DVL1","NEU_EXC_LOWER"
153.355986365205,-1.21808662105784,0.774211870800098,-1.57332465052367,0.115643664306495,0.329165336985292,"AURKAIP1","NEU_EXC_LOWER"
203.498097244264,-0.0330140616496883,0.159749558224185,-0.206661364304733,0.836274332793324,0.914989176297941,"CCNL2","NEU_EXC_LOWER"
8.7983034020755,-0.891564937840692,0.470120329742301,-1.89646114289379,0.0578990934543087,0.250294550397996,"MRPL20-AS1","NEU_EXC_LOWER"
198.53423967739,-1.21628082324103,0.578216433825299,-2.10350441822364,0.0354216994814825,0.20964827135589,"MRPL20","NEU_EXC_LOWER"
7.79171440866985,0.547843536201323,0.487942155577882,1.12276328236592,0.261538043441151,0.484673638775348,"AL391244.2","NEU_EXC_LOWER"
34.9902419862544,-1.66280128429236,0.490292602404745,-3.39144681387563,0.000695246555754412,0.0627669152822007,"ANKRD65","NEU_EXC_LOWER"
17.498290906637,0.0448549212585638,1.04613182270475,0.0428769303113182,0.965799638779163,0.981797826021738,"VWA1","NEU_EXC_LOWER"
19.018340530037,1.19495700439407,0.690418246998441,1.73077262889428,0.0834923255243381,0.290226866412436,"ATAD3C","NEU_EXC_LOWER"
58.6151852762166,-0.116032580360123,0.281660443129729,-0.411959091844077,0.680369407548432,0.819416269777763,"ATAD3B","NEU_EXC_LOWER"
43.2830006623539,0.0125576984988448,0.274624251821874,0.0457268373624555,0.963527973055736,0.980691056256927,"ATAD3A","NEU_EXC_LOWER"
106.43604412106,-0.512536580606755,0.368425354241315,-1.39115447595132,0.164178588550815,0.383392967606494,"TMEM240","NEU_EXC_LOWER"
246.334769879693,-0.684439841894526,0.383795508141577,-1.78334510794234,0.0745301428218651,0.27620287047744,"SSU72","NEU_EXC_LOWER"
12.5261971879968,-1.25228074869029,0.551607316852005,-2.2702395534508,0.0231930523485597,0.185858545908323,"AL645728.1","NEU_EXC_LOWER"
32.7550319942278,-0.558962123056631,0.544328131735428,-1.02688450305618,0.304474852298678,0.525569252971072,"FNDC10","NEU_EXC_LOWER"
15.162710018647,-1.80866957628015,0.700789991092005,-2.58090098213559,0.00985428416061748,0.139435823165523,"AL691432.4","NEU_EXC_LOWER"
34.9342181319,-0.624854435126124,0.318195958053959,-1.9637409568231,0.0495601403201212,0.235379761342987,"AL691432.2","NEU_EXC_LOWER"
116.501477214723,-0.0225366434957879,0.169561211965203,-0.13291154996234,0.894263332400649,0.947247243582745,"MIB2","NEU_EXC_LOWER"
7.65639642980873,-0.100392257894701,0.46544087224507,-0.215692827770917,0.829227192243576,0.910792464578014,"MMP23B","NEU_EXC_LOWER"
55.125991809489,-0.03133771020205,0.220071631080328,-0.142397773162373,0.886765821222472,0.942012886869285,"CDK11B","NEU_EXC_LOWER"
99.4374287646855,-0.265528924251098,0.168229570542071,-1.57837247872362,0.114480063938129,0.327684907157819,"SLC35E2B","NEU_EXC_LOWER"
62.5496009626656,0.463619230107194,0.325492776674527,1.42436104064695,0.15434198596138,0.373468063061089,"CDK11A","NEU_EXC_LOWER"
83.8496169306942,0.166092246578404,0.242510306357315,0.68488737271926,0.493414994766499,0.684740118191626,"SLC35E2A","NEU_EXC_LOWER"
56.4053638721745,0.0286628326953926,0.177642437611825,0.161351268766223,0.871816745570738,0.93533632816111,"NADK","NEU_EXC_LOWER"
992.346374465415,-0.0601488188068211,0.232958909583003,-0.258194970582956,0.796256439263195,0.891706737976133,"GNB1","NEU_EXC_LOWER"
1.31674360755684,1.58326805704194,1.50943894000292,1.04891162873993,0.29421879291483,NA,"CALML6","NEU_EXC_LOWER"
56.22038250475,-0.181184562032825,0.19993928594746,-0.906197904900174,0.364831111757836,0.580011843690324,"CFAP74","NEU_EXC_LOWER"
2.38044388406336,0.363223662089722,0.894557875256218,0.406037073884894,0.684715360156,NA,"AL391845.2","NEU_EXC_LOWER"
167.006527162878,-0.370092264365886,0.403776410103886,-0.916577232113849,0.359364219581627,0.575979922749401,"GABRD","NEU_EXC_LOWER"
417.20201974412,0.0801407454137118,0.181076644029589,0.442579140138119,0.658070175687864,0.804902537104436,"PRKCZ","NEU_EXC_LOWER"
10.300280550999,-1.38628510757075,0.688195049834455,-2.01437820266829,0.0439698410788023,0.22563303820432,"AL590822.2","NEU_EXC_LOWER"
