"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Napg",517.797223824977,0.0452322680911996,0.103981891944848,0.435001395389026,0.663561414587073,0.97613785618744
"Rgs14",3.95989348522142,0.315644547050919,0.725847635648257,0.434863367391169,0.663661605961975,0.97613785618744
"Tox",86.6028669511327,0.0988130098237901,0.227261774082038,0.434798197905999,0.66370891309476,0.97613785618744
"Gm42253",1.93427840652205,-0.547777352840531,1.2598563557834,-0.434793498739715,0.663712324314898,0.97613785618744
"Lrrc27",61.0072633066344,0.113791031053793,0.261717027264205,0.434786502977204,0.66371740269374,0.97613785618744
"Nrd1",988.807210395898,-0.0365524455082671,0.0840785642624595,-0.434741551891455,0.663750034050267,0.97613785618744
"Gm16001",16.4853022085254,0.160526352783786,0.369300644885605,0.434676611067146,0.663797177690413,0.97613785618744
"Vsig10",9.24014215185987,0.260195166499677,0.598776914890344,0.434544418846421,0.663893146436595,0.97613785618744
"Pdlim1",2.46648046362581,0.551383252153101,1.26900954919903,0.434498899162043,0.663926194037285,0.97613785618744
"Zbtb45",125.85121897648,-0.0560455409450493,0.129001255726002,-0.434457328571202,0.66395637514022,0.97613785618744
"Zfp652os",6.45609395388177,0.231969464702406,0.53394668054478,0.434443125417934,0.663966687046206,0.97613785618744
"Alg11",248.771988268937,0.0488877946631328,0.112554294055498,0.434348552166543,0.664035351623774,0.97613785618744
"Gm6408",0.929001526152844,0.695842708040957,1.60218139164677,0.434309567985775,0.664063656772549,NA
"Vamp2",4395.03851622774,0.053087874825675,0.122246858667547,0.434267803723681,0.664093980979898,0.97613785618744
"Fzd3",598.776928206079,-0.0581582579826789,0.133962460717562,-0.434138471861129,0.664187889784094,0.97613785618744
"Gm31739",0.351439192102527,-1.15740530811448,2.66619414208694,-0.434103912331204,0.664212984602448,NA
"Siah1a",124.149910904866,-0.0579077402429542,0.133427487775151,-0.434001577999722,0.664287295154931,0.97613785618744
"Zbed3",57.4575743440785,-0.0967590963581633,0.222974053944433,-0.43394778292131,0.664326360025775,0.97613785618744
"Gm14372",2.12992564229797,0.498239962411528,1.14825631214172,0.433910057487263,0.664353755998001,0.97613785618744
"Ikbip",104.351050477125,0.0717491974353554,0.165369438969447,0.433872170592606,0.664381269673248,0.97613785618744
"Gm28867",0.206559127020425,1.61614406564511,3.7249742736126,0.433867175162453,0.664384897416372,NA
"Ccdc137",92.2452310747751,0.0628192373444603,0.144803542584534,0.43382389838831,0.664416325873786,0.97613785618744
"Slc31a1",85.6729850100878,0.065788652283944,0.151649658856874,0.433819982055054,0.664419170022303,0.97613785618744
"Gm51744",0.762468681841119,-0.757859783098126,1.7469792197252,-0.433811561431931,0.664425285325901,NA
"1810009A15Rik",1.66518341473771,-0.487756077114865,1.12468800930447,-0.43368122810921,0.664519940057718,0.97613785618744
"Ddias",2.5769422250847,0.358890664648035,0.827595473649143,0.433654697343337,0.664539208713679,0.97613785618744
"Slc17a1",0.571682170083274,-1.01137587373372,2.33228224340452,-0.433642144553389,0.664548325579805,NA
"Gm16013",0.451271236477616,1.12547611407945,2.59553870322837,0.433619468929349,0.664564794604505,NA
"Plpp4",3.78048659128359,0.385644387329744,0.889432219747032,0.433584908178194,0.664589895961215,0.97613785618744
"Prelid2",4.1712591414473,-0.331730436198283,0.765290385167627,-0.433470016908185,0.664673343805675,0.97613785618744
"Gm33703",2.30730398736875,0.484355510470636,1.11744883617642,0.433447594905513,0.664689629842725,0.97613785618744
"Gm20016",1.60610102002614,0.513917979639296,1.18577867496806,0.433401266600733,0.664723280526879,0.97613785618744
"Gm17434",1.77170683826533,0.457747264906483,1.05639691863521,0.433309920572148,0.664789631930742,0.97613785618744
"LOC115486533",12.0036923365375,0.231853969173994,0.535094410057951,0.433295442478803,0.664800148686204,0.97613785618744
"2810049E08Rik",17.9993992675508,0.133332610086098,0.30782958912669,0.433137732030118,0.664914712396411,0.97613785618744
"Gprin3",73.1933780685356,-0.13831710437768,0.319358209850881,-0.433109593275414,0.6649351537174,0.97613785618744
"Ap4b1",119.761551105863,0.0537471828572443,0.124109665182343,0.433062024446513,0.664969710528907,0.97613785618744
"Scrn1",1295.93972441223,0.0485483981586722,0.112115511172009,0.433021244350289,0.664999336170118,0.97613785618744
"Gm13025",1.70667776170777,0.424640105916661,0.980645073770434,0.433021199284653,0.664999368909378,0.97613785618744
"LOC118568027",0.393308411569893,-1.15164239880864,2.66048267449504,-0.432869723170525,0.665109416807709,NA
"Rps6",195.337057168716,0.0674324014337889,0.155795121614076,0.432827425757447,0.665140147307215,0.97613785618744
"Gm41857",1.78567405069889,-0.469806737498625,1.08559833738394,-0.432762948615747,0.665186993211311,0.97613785618744
"Gm21062",1.45387665961271,-0.471870925204429,1.09039453556374,-0.432752466941216,0.665194608801449,0.97613785618744
"Chrm2",143.146141403384,0.122814570768574,0.283861473049974,0.432656709094696,0.665264184447252,0.97613785618744
"Fbxl17",553.866037269125,-0.041665001515507,0.0963682770334753,-0.432351836082261,0.665485717989112,0.97613785618744
"Etaa1",55.4796777916174,0.0783264260115472,0.181178569909898,0.432316173212427,0.665511634037052,0.97613785618744
"Uhrf1bp1",299.817735290164,-0.0570997873053931,0.1320841170443,-0.4322986637844,0.665524358206304,0.97613785618744
"Hsp90ab1",4366.10426340428,0.0527799668966477,0.122109547005866,0.432234564706987,0.665570940076098,0.97613785618744
"Nipa2",83.5494830348625,0.0722054220649993,0.167088046258797,0.432139962622836,0.665639691348127,0.97613785618744
"Slc16a8",0.758700081906378,-0.637133573209378,1.4746651783371,-0.432053039950287,0.665702864149849,NA
"Jph1",6.41569163881188,-0.238631194601927,0.552438074278178,-0.431960079713414,0.665770427498373,0.97613785618744
"Nsun6",82.1021213837894,-0.0626113541264569,0.144950350809005,-0.431950345597696,0.665777502394727,0.97613785618744
"Zfp709",43.0391781071747,-0.0838900585943343,0.194225553102756,-0.431920811933288,0.665798968072015,0.97613785618744
"Lrrc47",272.793612261078,0.046813448676765,0.108389688768231,0.431899465795737,0.665814483056156,0.97613785618744
"Iyd",2.55553674043272,-0.450612146531204,1.04340064948274,-0.431868761778703,0.665836799865962,0.97613785618744
"Il17c",1.20621185941435,0.558627593508418,1.29352550965718,0.431864380978824,0.665839984016697,0.97613785618744
"D3Ertd751e",62.55178817295,0.0829327497524096,0.192034747332426,0.431863248211257,0.66584080736108,0.97613785618744
"Mir541",0.48062378736755,-1.0900823524251,2.52431248409895,-0.431833364249359,0.665862528460522,NA
"Bckdhb",73.7077692766208,0.0746345434406695,0.172843585996969,0.431803951591111,0.665883907267538,0.97613785618744
"Parm1",45.3542050769817,-0.140513670123419,0.325492678645112,-0.43169533246744,0.665962860229347,0.97613785618744
"Bcap29",19.2632922906089,-0.156566740666679,0.362685568841844,-0.431687263341191,0.665968725655641,0.97613785618744
"Cabin1",517.128492930823,-0.0417134633931986,0.0966420543592708,-0.431628483787473,0.666011452972547,0.97613785618744
"Gm33136",0.460191308352885,-1.32894715631138,3.07975946564767,-0.431510048474484,0.666097547819555,NA
"Katna1",101.199932283048,-0.0650123913823698,0.150668745653171,-0.431492218910642,0.666110509145584,0.97613785618744
"LOC115487912",1.56432675142257,-0.464510570288942,1.07658276545925,-0.431467589108942,0.666128414116059,0.97613785618744
"LOC118567891",2.43550708353421,-0.45652515512966,1.05825262404274,-0.431395249827629,0.666181003243932,0.97613785618744
"LOC118567469",15.7774877554252,-0.198651996611024,0.460496202187166,-0.43138682939731,0.666187124825361,0.97613785618744
"A930031H19Rik",0.339370470052082,-1.40971060143796,3.26786173479486,-0.431386244536585,0.666187550014974,NA
"Micu3",377.989060809312,-0.0670682205357093,0.15549064606574,-0.431332830833783,0.666226381851597,0.97613785618744
"Gm9920",0.600065326371622,0.816319853524575,1.89269667173913,0.431299883237228,0.666250335246503,NA
"4931414P19Rik",22.0317438478389,-0.141872615404926,0.32902891947318,-0.431185853304578,0.666333239338555,0.97613785618744
"Csrnp2",146.14086577579,0.0583523049033633,0.135345371514247,0.43113631630337,0.666369255890039,0.97613785618744
"Gm32245",4.10710394071272,0.290132162025299,0.67295558503953,0.431131219467116,0.666372961657908,0.97613785618744
"Rnf32",42.3007827980901,0.0981755556886017,0.227720027051283,0.431123941797584,0.666378253063107,0.97613785618744
"Umodl1",10.3258375016151,-0.357351364825851,0.829205537700731,-0.430956317316374,0.666500133080449,0.97613785618744
"Fosb",126.416402657355,0.309527491244764,0.718391755561653,0.430861697463063,0.666568935208858,0.97613785618744
"Pcdhb18",108.127053248821,-0.0917924982703095,0.213048009606172,-0.43085358290834,0.66657483577807,0.97613785618744
"Il17rc",4.6262948560686,-0.267420389118812,0.620861676660889,-0.43072458676633,0.666668639217778,0.97613785618744
"Ilrun",789.062694161014,-0.0426282654773185,0.0989845180096305,-0.430655887753791,0.666718597906211,0.97613785618744
"C1d",132.317141109559,0.0714813337572585,0.165992144695214,0.430630822250709,0.666736826187762,0.97613785618744
"Tent2",114.291135770667,-0.0793417374386965,0.184246202746182,-0.430628888173061,0.666738232707182,0.97613785618744
"Gm23294",1.315858300684,0.489593192273697,1.13696587465792,0.430613796936518,0.666749207548397,0.97613785618744
"Neto2",432.214004256703,0.104923212591752,0.243661998396255,0.430609669469756,0.666752209189756,0.97613785618744
"Ankrd37",78.8553304306688,0.0858033489528894,0.199317112054535,0.430486615366035,0.666841700982661,0.97613785618744
"Gm51959",0.798857386155421,0.712519089797352,1.65553992634493,0.430384721297805,0.666915807608184,NA
"Gm20491",0.300467902345393,-1.41992819761364,3.29968637032272,-0.430322169520239,0.666961302554875,NA
"Mir6935",0.84261129544739,-0.828367312927893,1.92566267861873,-0.43017259571239,0.667070095034448,NA
"Slc1a3",290.995366083678,0.326377376271959,0.758826262588508,0.4301081714787,0.667116956145099,0.97613785618744
"3830406C13Rik",72.5280354531338,0.0769707020838971,0.178971418981223,0.430072592160498,0.667142836502998,0.97613785618744
"Traf2",72.2664582184181,-0.0726334064987026,0.168886392335098,-0.430072580119931,0.667142845261361,0.97613785618744
"Caly",383.228732092673,0.0501452302086509,0.116608857365757,0.430029342036727,0.667174297129928,0.97613785618744
"Plxdc1",178.567752980089,0.136130380725645,0.31657683240449,0.430007400389018,0.667190257955212,0.97613785618744
"Ldb3",16.9621260640694,-0.160487910592719,0.373253444353381,-0.429970340583853,0.667217216394556,0.97613785618744
"Gm36317",0.470384163508657,1.15564586888402,2.6878956514511,0.429944469109182,0.667236036353639,NA
"Gm41829",33.8156797286705,-0.102606213025036,0.238709187012617,-0.429837721409576,0.667313691169874,0.97613785618744
"Tgfbrap1",399.201086606007,-0.0385967333702231,0.0897998439618566,-0.429808468115128,0.667334972430422,0.97613785618744
"Atp8b1",1.78056718591894,-0.417816708127378,0.972135264177774,-0.42979277012522,0.667346392554099,0.97613785618744
"Slc16a14",24.3129992336669,-0.151757495549236,0.353177275765513,-0.429692129031521,0.667419609728826,0.97613785618744
"Id2",19.6599186442299,0.202980520150686,0.472553978188643,0.42953933205416,0.667530776765319,0.97613785618744
"Gm42269",0.36963431629004,-1.15247359368873,2.68326560676847,-0.429504105289334,0.667556406939901,NA
"Kdr",497.869754101443,-0.257916879022787,0.600510497673139,-0.429496037158659,0.667562277178666,0.97613785618744
"Flad1",139.709968669612,0.0599204313662865,0.139535145016412,0.429428953968828,0.66761108658847,0.97613785618744
"2200002D01Rik",1.11633786966076,-0.504199437889522,1.17411939001744,-0.429427741485498,0.66761196879851,NA
"Snora17",2.68082301460326,0.388884946772147,0.905645840647065,0.429400687684157,0.667631653423803,0.97613785618744
"Ipo8",300.576525586059,-0.0470709836056508,0.109623377653911,-0.429388189025313,0.667640747654304,0.97613785618744
"4933439C10Rik",121.086240175013,-0.0669531230519402,0.155952584278906,-0.429317175868026,0.667692418926213,0.97613785618744
"LOC118568281",77.5800405553956,-0.0801548095961315,0.186744083030399,-0.429222753917636,0.667761125567618,0.97613785618744
"Sinhcaf",2.23101553792483,0.480383414339835,1.11958713095498,0.429071932909839,0.667870877063335,0.97613785618744
"Pik3r5",25.1772300215241,0.219605476464491,0.511858897182409,0.429035184644317,0.66789761962048,0.97613785618744
"Gja4",1.87510784247654,0.431392056680672,1.00556750771711,0.429003575960841,0.667920622322988,0.97613785618744
"Hsph1",411.96970638479,-0.084370763350752,0.196735306023471,-0.428854205460643,0.668029328481437,0.97613785618744
"Lrpprc",461.765648438474,-0.0468446755940948,0.109245312815637,-0.42880261300684,0.668066877121567,0.97613785618744
"Mpp6",199.944912382103,-0.136249606576758,0.317753914211654,-0.428789703235576,0.668076272896018,0.97613785618744
"Rps6ka4",587.031838975274,0.112284581952422,0.261868263301715,0.428782703702632,0.668081367201113,0.97613785618744
"Sncaip",43.1760923115177,0.123421739009879,0.287926898123596,0.428656509045217,0.668173215106924,0.97613785618744
"Unc5d",665.315379154639,0.0864361148065508,0.20164949900399,0.428645323858904,0.668181356229634,0.97613785618744
"Ptk7",130.659046964245,-0.101833260884426,0.237597605658093,-0.428595484379442,0.668217632301696,0.97613785618744
"Pus7",81.9187116846559,0.0674507149755031,0.157380148335901,0.428584644815185,0.668225522069641,0.97613785618744
"Gm10433",0.82251308129131,0.610658604580228,1.42499289611943,0.42853449041268,0.66826202831286,NA
"Hnrnpll",293.24534989875,-0.046039782983094,0.107435535984745,-0.428534027974053,0.668262364915018,0.97613785618744
"Gm41879",1.85248041264736,0.422216380128498,0.985292862223522,0.428518663147196,0.668273548780524,0.97613785618744
"Gm38985",2.11544535648662,0.381819709803214,0.891535379730617,0.42827207812951,0.668453045006381,0.9761451060664
"Tomm70a",431.131341611988,0.0424229922711211,0.0990640908713594,0.428237839745684,0.668477969595754,0.9761451060664
"Tex35",2.83708064194276,0.338779582354238,0.791110299681139,0.428233057376177,0.668481451056583,0.9761451060664
"Tnfrsf4",8.01419493276628,-0.190973287871145,0.446038081111462,-0.428154670998646,0.668538515648099,0.9761451060664
"Srrm4",1567.12036979362,-0.0628329791407406,0.146758760993299,-0.428137841417246,0.66855076768468,0.9761451060664
"Lif",0.755613487620738,1.04605409734819,2.44364367123829,0.428071453158355,0.6685990995978,NA
"Gm49566",0.848672207761104,-0.616509287319791,1.44097815338219,-0.427840828726481,0.668767009236133,NA
"Iho1",5.84001356469659,0.236159577238649,0.552063831993774,0.427775854081512,0.668814318010133,0.976342992029809
"Stard3nl",160.794218483884,0.0729052950359711,0.170438456778696,0.427751438342546,0.668832095725774,0.976342992029809
"Arhgap26",1374.74194005995,0.059427709968543,0.138938319641168,0.427727283027643,0.668849684002794,0.976342992029809
"Fezf1",0.293789200274602,-1.41971536827746,3.3200446654897,-0.427619357966697,0.668928269999026,NA
"Dscc1",0.532378796372834,0.762105496694134,1.78234905738552,0.427584873757583,0.66895338055652,NA
"Gm34502",65.1865078691061,0.120207250916272,0.281242261693774,0.427415318708955,0.669076851780536,0.976392340432659
"LOC118568530",16.1249310699048,0.153104139965755,0.358217752970141,0.427405226838427,0.669084201036497,0.976392340432659
"Dr1",149.490603077843,0.0669022231768337,0.15653535940979,0.427393679160323,0.669092610501755,0.976392340432659
"Pde6d",198.254731555978,0.0680883942704461,0.159315192318937,0.427381678290532,0.669101350042685,0.976392340432659
"Zfp933",98.7507544052375,-0.0632711278196548,0.148083194149968,-0.427267443701805,0.669184542745429,0.976411662031608
"Rpia",69.4739717955999,0.0722336289946709,0.169104612717208,0.427153510681972,0.66926751987159,0.976411662031608
"Tlx3",0.633385027284499,0.762053779774535,1.78408609728157,0.42713957635547,0.669277668483018,NA
"Bahcc1",798.783308846842,-0.0555262561152744,0.129995711799615,-0.427139136719115,0.669277988678775,0.976411662031608
"Map3k7cl",0.234503389430481,1.51821381227195,3.55555690553167,0.426997472578751,0.669381168574544,NA
"LOC118567792",0.257676755714195,-1.46515160372627,3.43196337304453,-0.426913531546965,0.669442309270324,NA
